anio,municipio_id,unidades_de_servicio_nivel_inicial*,unidades_de_servicio_nivel_primario,unidades_de_servicio_nivel_secundario**,sector_de_gestión_estatal***,sector_de_gestión_privada****,matricula_sexo_femenino*****,matricula_sexo_masculino******,matricula_nivel_inicial,matricula_nivel_primario*******,matricula_nivel_secundario********
2022.0,6525.0,22.0,24.0,15.0,74.0,17.0,10700.0,12995.0,3221.0,7753.0,5501.0
2023.0,6525.0,25.0,24.0,14.0,76.0,17.0,11653.0,13232.0,3307.0,7771.0,5435.0
2011.0,6532.0,39.0,41.0,20.0,107.0,35.0,11813.0,11263.0,3452.0,6681.0,4904.0
2012.0,6532.0,39.0,41.0,21.0,109.0,35.0,11991.0,11555.0,3522.0,6821.0,5015.0
2013.0,6532.0,39.0,41.0,21.0,109.0,35.0,11910.0,11150.0,3526.0,6748.0,5025.0
2014.0,6532.0,39.0,41.0,21.0,109.0,34.0,12104.0,11204.0,3546.0,6775.0,5050.0
2015.0,6532.0,40.0,41.0,21.0,111.0,34.0,12213.0,11433.0,3669.0,6777.0,5076.0
2016.0,6532.0,40.0,41.0,20.0,114.0,33.0,12408.0,11487.0,3731.0,6769.0,5085.0
2017.0,6532.0,40.0,41.0,21.0,111.0,35.0,13157.0,12118.0,3786.0,6765.0,5192.0
2018.0,6532.0,40.0,41.0,21.0,109.0,34.0,12931.0,12077.0,3866.0,6693.0,5330.0
2019.0,6532.0,40.0,41.0,21.0,113.0,34.0,13057.0,12327.0,3783.0,6722.0,5552.0
2020.0,6532.0,40.0,41.0,21.0,111.0,34.0,12454.0,11668.0,3855.0,6734.0,5590.0
2021.0,6532.0,40.0,41.0,21.0,111.0,32.0,12227.0,11460.0,3596.0,6786.0,5865.0
2022.0,6532.0,40.0,41.0,21.0,112.0,34.0,12574.0,11534.0,3571.0,6864.0,5868.0
2023.0,6532.0,41.0,41.0,21.0,113.0,32.0,12293.0,11548.0,3291.0,6871.0,5669.0
2011.0,6539.0,101.0,119.0,127.0,312.0,150.0,79090.0,74457.0,20653.0,61438.0,44572.0
2012.0,6539.0,103.0,119.0,125.0,311.0,151.0,79260.0,74206.0,21148.0,61028.0,45451.0
2013.0,6539.0,103.0,119.0,123.0,334.0,149.0,80304.0,74920.0,21611.0,60912.0,45869.0
2014.0,6539.0,104.0,119.0,122.0,340.0,148.0,80176.0,75961.0,22010.0,61371.0,46247.0
2015.0,6539.0,105.0,119.0,122.0,319.0,148.0,81316.0,76362.0,22223.0,61660.0,47052.0
2016.0,6539.0,106.0,119.0,122.0,324.0,150.0,81047.0,77156.0,22299.0,62231.0,47901.0
2017.0,6539.0,108.0,118.0,121.0,305.0,150.0,81455.0,77418.0,22728.0,62712.0,48644.0
2018.0,6539.0,110.0,118.0,122.0,309.0,150.0,83081.0,78436.0,22967.0,63373.0,48860.0
2019.0,6539.0,111.0,120.0,119.0,303.0,152.0,83600.0,78567.0,23043.0,63799.0,49218.0
2020.0,6539.0,111.0,120.0,119.0,299.0,151.0,83061.0,78217.0,22348.0,64573.0,49701.0
2021.0,6539.0,110.0,120.0,119.0,300.0,150.0,82991.0,78973.0,20557.0,64705.0,52197.0
2022.0,6539.0,110.0,120.0,119.0,300.0,150.0,82593.0,79329.0,21049.0,64735.0,52364.0
2023.0,6539.0,109.0,120.0,119.0,301.0,146.0,80685.0,78114.0,20280.0,64058.0,52391.0
2011.0,6547.0,13.0,19.0,9.0,44.0,9.0,3435.0,3157.0,1095.0,2397.0,1382.0
2012.0,6547.0,13.0,19.0,9.0,44.0,9.0,3734.0,3205.0,1135.0,2409.0,1324.0
2013.0,6547.0,13.0,19.0,8.0,46.0,9.0,3772.0,3393.0,1144.0,2460.0,1397.0
2014.0,6547.0,13.0,19.0,9.0,46.0,10.0,3768.0,3458.0,1197.0,2459.0,1497.0
2015.0,6547.0,14.0,18.0,9.0,46.0,10.0,3862.0,3432.0,1246.0,2448.0,1494.0
2016.0,6547.0,14.0,18.0,9.0,45.0,10.0,3829.0,3542.0,1192.0,2525.0,1587.0
2017.0,6547.0,15.0,18.0,9.0,45.0,10.0,3845.0,3651.0,1223.0,2546.0,1645.0
2018.0,6547.0,15.0,18.0,9.0,45.0,10.0,3860.0,3633.0,1223.0,2602.0,1701.0
2019.0,6547.0,15.0,18.0,9.0,44.0,10.0,3983.0,3593.0,1247.0,2568.0,1733.0
2020.0,6547.0,15.0,18.0,9.0,42.0,10.0,3983.0,3633.0,1193.0,2620.0,1786.0
2021.0,6547.0,15.0,18.0,9.0,42.0,10.0,4067.0,3711.0,1147.0,2657.0,1853.0
2022.0,6547.0,16.0,18.0,9.0,46.0,10.0,4115.0,3835.0,1152.0,2568.0,1893.0
2023.0,6547.0,17.0,18.0,9.0,47.0,10.0,4176.0,3961.0,1122.0,2485.0,1953.0
2011.0,6560.0,114.0,132.0,138.0,325.0,174.0,75360.0,71236.0,19148.0,61837.0,42418.0
2012.0,6560.0,114.0,132.0,132.0,318.0,173.0,74636.0,71255.0,19385.0,62061.0,43220.0
2013.0,6560.0,114.0,132.0,129.0,324.0,175.0,76002.0,72713.0,19879.0,62781.0,44023.0
2014.0,6560.0,112.0,132.0,125.0,325.0,168.0,76962.0,73616.0,19736.0,63622.0,43435.0
2015.0,6560.0,117.0,132.0,126.0,329.0,169.0,78266.0,75340.0,20764.0,64573.0,44214.0
2016.0,6560.0,117.0,131.0,125.0,330.0,166.0,79897.0,76943.0,20899.0,65929.0,44727.0
2017.0,6560.0,118.0,133.0,125.0,331.0,165.0,81503.0,78731.0,21519.0,66826.0,45374.0
2018.0,6560.0,118.0,134.0,126.0,329.0,166.0,87044.0,81642.0,21957.0,68142.0,46770.0
2019.0,6560.0,119.0,135.0,126.0,322.0,167.0,86535.0,82727.0,22203.0,68676.0,47621.0
2020.0,6560.0,120.0,135.0,126.0,310.0,165.0,85041.0,81999.0,21730.0,70034.0,48834.0
2021.0,6560.0,120.0,135.0,127.0,316.0,164.0,88160.0,83317.0,20542.0,70648.0,51780.0
2022.0,6560.0,118.0,134.0,128.0,319.0,161.0,86324.0,84200.0,20945.0,70805.0,52290.0
2023.0,6560.0,118.0,134.0,128.0,324.0,163.0,87555.0,84020.0,20317.0,70395.0,53247.0
2011.0,6568.0,98.0,88.0,99.0,245.0,176.0,55681.0,51407.0,15204.0,31258.0,27916.0
2012.0,6568.0,98.0,89.0,96.0,245.0,174.0,54898.0,51444.0,15442.0,31319.0,27726.0
2013.0,6568.0,100.0,89.0,92.0,247.0,176.0,54424.0,51472.0,15815.0,31343.0,27708.0
2014.0,6568.0,103.0,89.0,92.0,250.0,175.0,54962.0,52017.0,16144.0,31453.0,27619.0
2015.0,6568.0,102.0,91.0,91.0,248.0,178.0,54999.0,52477.0,15512.0,31474.0,27892.0
2016.0,6568.0,103.0,91.0,90.0,250.0,179.0,55813.0,52632.0,15514.0,31543.0,28716.0
2017.0,6568.0,103.0,91.0,87.0,240.0,181.0,54842.0,52200.0,15690.0,31307.0,28927.0
2018.0,6568.0,101.0,90.0,85.0,231.0,177.0,55708.0,52134.0,15566.0,31272.0,29158.0
2019.0,6568.0,101.0,90.0,83.0,233.0,172.0,56483.0,52978.0,15142.0,31329.0,29539.0
2020.0,6568.0,102.0,90.0,80.0,227.0,170.0,55323.0,52050.0,14872.0,31353.0,29670.0
2021.0,6568.0,102.0,90.0,80.0,228.0,170.0,53730.0,50015.0,13305.0,30746.0,30036.0
2022.0,6568.0,102.0,90.0,80.0,231.0,171.0,51633.0,48994.0,13057.0,29960.0,29349.0
2023.0,6568.0,100.0,90.0,80.0,231.0,167.0,50870.0,48249.0,12189.0,28910.0,28588.0
2011.0,6574.0,18.0,30.0,8.0,62.0,7.0,2806.0,2899.0,913.0,1884.0,1155.0
2012.0,6574.0,18.0,30.0,7.0,62.0,6.0,2778.0,2930.0,903.0,1892.0,1155.0
2013.0,6574.0,18.0,30.0,7.0,62.0,6.0,2799.0,2790.0,874.0,1928.0,1115.0
2014.0,6574.0,18.0,30.0,7.0,63.0,6.0,2730.0,2933.0,878.0,1936.0,1128.0
2015.0,6574.0,18.0,30.0,7.0,63.0,6.0,2922.0,3004.0,905.0,1926.0,1157.0
2016.0,6574.0,18.0,30.0,7.0,63.0,6.0,3025.0,3094.0,913.0,1943.0,1213.0
2017.0,6574.0,18.0,30.0,7.0,63.0,6.0,3099.0,3174.0,933.0,1988.0,1271.0
2018.0,6574.0,18.0,30.0,7.0,63.0,6.0,3067.0,3161.0,978.0,2012.0,1279.0
2019.0,6574.0,18.0,30.0,7.0,63.0,6.0,3132.0,3156.0,961.0,2007.0,1262.0
2020.0,6574.0,19.0,30.0,7.0,64.0,6.0,3080.0,3277.0,923.0,1978.0,1372.0
2021.0,6574.0,20.0,30.0,7.0,66.0,6.0,3122.0,3190.0,854.0,1993.0,1374.0
2022.0,6574.0,19.0,30.0,7.0,65.0,6.0,3384.0,3153.0,863.0,1984.0,1389.0
2023.0,6574.0,23.0,29.0,7.0,68.0,6.0,3115.0,3156.0,843.0,1972.0,1394.0
2011.0,6581.0,40.0,55.0,32.0,139.0,43.0,18434.0,15736.0,4750.0,10104.0,7312.0
2012.0,6581.0,42.0,55.0,29.0,138.0,43.0,18255.0,15592.0,4798.0,10012.0,7444.0
2013.0,6581.0,42.0,55.0,29.0,143.0,43.0,17886.0,15838.0,4827.0,9911.0,7514.0
2014.0,6581.0,42.0,55.0,30.0,144.0,43.0,18373.0,16036.0,4842.0,9758.0,7474.0
2015.0,6581.0,43.0,55.0,30.0,147.0,42.0,18048.0,16116.0,4849.0,9683.0,7354.0
2016.0,6581.0,43.0,55.0,30.0,147.0,43.0,17995.0,16170.0,4870.0,9533.0,7480.0
2017.0,6581.0,43.0,54.0,31.0,138.0,44.0,17759.0,16005.0,4966.0,9510.0,7434.0
2018.0,6581.0,42.0,54.0,31.0,141.0,44.0,18685.0,16057.0,4897.0,9317.0,7599.0
2019.0,6581.0,42.0,52.0,31.0,137.0,43.0,19126.0,16405.0,4867.0,9294.0,7618.0
2020.0,6581.0,42.0,51.0,31.0,132.0,43.0,18546.0,15841.0,4750.0,9327.0,7594.0
2021.0,6581.0,42.0,51.0,31.0,134.0,43.0,18855.0,15884.0,4497.0,9337.0,7814.0
2022.0,6581.0,43.0,51.0,32.0,132.0,41.0,18397.0,15931.0,4603.0,9289.0,7670.0
2023.0,6581.0,43.0,51.0,32.0,140.0,39.0,17627.0,15730.0,4339.0,9224.0,7351.0
2011.0,6595.0,60.0,77.0,45.0,206.0,54.0,20363.0,21416.0,5534.0,11697.0,9015.0
2012.0,6595.0,60.0,77.0,40.0,202.0,54.0,20222.0,22575.0,5577.0,11536.0,9285.0
2013.0,6595.0,60.0,77.0,40.0,208.0,54.0,19503.0,22193.0,5669.0,11534.0,9148.0
2014.0,6595.0,60.0,77.0,40.0,207.0,54.0,21165.0,22091.0,5762.0,11460.0,9179.0
2015.0,6595.0,60.0,77.0,38.0,204.0,55.0,20849.0,22641.0,5741.0,11424.0,9291.0
2016.0,6595.0,61.0,77.0,37.0,205.0,56.0,20627.0,22390.0,5711.0,11330.0,9294.0
2017.0,6595.0,61.0,76.0,37.0,198.0,56.0,20685.0,22170.0,5671.0,11405.0,9451.0
2018.0,6595.0,61.0,74.0,38.0,194.0,58.0,19989.0,21665.0,5762.0,11296.0,9728.0
2019.0,6595.0,61.0,73.0,38.0,196.0,56.0,21684.0,22514.0,5692.0,11274.0,9939.0
2020.0,6595.0,60.0,73.0,39.0,189.0,56.0,21426.0,22467.0,5554.0,11316.0,10068.0
2021.0,6595.0,59.0,73.0,39.0,192.0,54.0,21384.0,21557.0,5219.0,11329.0,10332.0
2022.0,6595.0,59.0,73.0,38.0,189.0,56.0,21232.0,21483.0,5048.0,11199.0,10105.0
2023.0,6595.0,60.0,74.0,37.0,189.0,54.0,20269.0,21165.0,4699.0,10987.0,9838.0
2011.0,6602.0,23.0,35.0,14.0,99.0,9.0,6956.0,6060.0,1591.0,3188.0,2990.0
2012.0,6602.0,23.0,35.0,14.0,105.0,8.0,7088.0,6079.0,1523.0,3160.0,2989.0
2013.0,6602.0,23.0,33.0,14.0,110.0,8.0,7785.0,6224.0,1576.0,3098.0,2960.0
2014.0,6602.0,23.0,33.0,14.0,110.0,8.0,6920.0,6254.0,1629.0,3133.0,2866.0
2015.0,6602.0,23.0,33.0,13.0,112.0,8.0,7080.0,6201.0,1572.0,3116.0,2835.0
2016.0,6602.0,23.0,32.0,13.0,111.0,8.0,7027.0,6134.0,1666.0,3120.0,2737.0
2017.0,6602.0,23.0,32.0,12.0,102.0,8.0,7751.0,6074.0,1691.0,3198.0,2668.0
2018.0,6602.0,23.0,31.0,12.0,99.0,8.0,7728.0,6721.0,1740.0,3255.0,2783.0
2019.0,6602.0,24.0,31.0,12.0,100.0,8.0,7469.0,6669.0,1798.0,3302.0,2811.0
2020.0,6602.0,24.0,31.0,12.0,99.0,8.0,7424.0,6593.0,1751.0,3405.0,2831.0
2021.0,6602.0,24.0,30.0,12.0,98.0,8.0,7544.0,6864.0,1619.0,3419.0,2956.0
2022.0,6602.0,24.0,30.0,12.0,100.0,8.0,7482.0,6705.0,1566.0,3432.0,2829.0
2023.0,6602.0,24.0,28.0,11.0,96.0,8.0,7403.0,6685.0,1515.0,3378.0,2884.0
2011.0,6609.0,29.0,39.0,18.0,127.0,9.0,9558.0,8444.0,2145.0,4243.0,3192.0
2012.0,6609.0,29.0,37.0,18.0,125.0,9.0,9571.0,8178.0,2176.0,4246.0,3161.0
2013.0,6609.0,29.0,37.0,18.0,131.0,8.0,9231.0,7908.0,2137.0,4171.0,3223.0
2014.0,6609.0,29.0,37.0,16.0,128.0,7.0,9331.0,8175.0,2129.0,4225.0,3179.0
2015.0,6609.0,29.0,37.0,16.0,127.0,7.0,9551.0,8305.0,2065.0,4214.0,3223.0
2016.0,6609.0,29.0,37.0,16.0,127.0,7.0,10035.0,8546.0,2122.0,4251.0,3222.0
2017.0,6609.0,29.0,37.0,15.0,120.0,7.0,9559.0,8229.0,2123.0,4164.0,3264.0
2018.0,6609.0,28.0,37.0,15.0,121.0,7.0,9351.0,8149.0,2126.0,4141.0,3282.0
2019.0,6609.0,28.0,36.0,15.0,116.0,7.0,10033.0,8191.0,2184.0,4147.0,3538.0
2020.0,6609.0,28.0,36.0,15.0,114.0,7.0,9654.0,8346.0,2135.0,4087.0,3500.0
2021.0,6609.0,28.0,36.0,15.0,113.0,7.0,9436.0,7708.0,2055.0,4080.0,3682.0
2022.0,6609.0,28.0,34.0,15.0,113.0,7.0,9455.0,7973.0,1952.0,4107.0,3620.0
2023.0,6609.0,28.0,34.0,15.0,113.0,7.0,8968.0,7858.0,1895.0,4051.0,3523.0
2011.0,6616.0,5.0,9.0,2.0,25.0,2.0,1640.0,1159.0,302.0,610.0,487.0
2012.0,6616.0,5.0,9.0,2.0,25.0,2.0,1720.0,1147.0,301.0,586.0,517.0
2013.0,6616.0,5.0,9.0,2.0,25.0,2.0,1650.0,1225.0,353.0,587.0,495.0
2014.0,6616.0,5.0,9.0,2.0,25.0,2.0,1660.0,1291.0,341.0,587.0,494.0
2015.0,6616.0,5.0,9.0,2.0,26.0,2.0,1552.0,1388.0,374.0,582.0,484.0
2016.0,6616.0,5.0,9.0,2.0,26.0,2.0,1639.0,1235.0,371.0,555.0,466.0
2017.0,6616.0,5.0,9.0,2.0,26.0,2.0,1612.0,1243.0,373.0,562.0,483.0
2018.0,6616.0,6.0,7.0,2.0,24.0,2.0,1579.0,1326.0,445.0,574.0,497.0
2019.0,6616.0,6.0,7.0,2.0,23.0,2.0,1614.0,1348.0,451.0,574.0,489.0
2020.0,6616.0,6.0,6.0,2.0,22.0,2.0,1524.0,1276.0,437.0,612.0,503.0
2021.0,6616.0,6.0,6.0,2.0,24.0,2.0,1617.0,1338.0,437.0,630.0,507.0
2022.0,6616.0,6.0,6.0,2.0,24.0,2.0,1716.0,1463.0,423.0,676.0,489.0
2023.0,6616.0,6.0,6.0,3.0,24.0,2.0,1933.0,1413.0,406.0,664.0,493.0
2011.0,6623.0,50.0,59.0,38.0,162.0,42.0,17441.0,15842.0,5246.0,10400.0,7273.0
2012.0,6623.0,52.0,59.0,34.0,160.0,42.0,17629.0,15918.0,5310.0,10420.0,7362.0
2013.0,6623.0,52.0,59.0,34.0,167.0,42.0,17479.0,15689.0,5389.0,10415.0,7312.0
2014.0,6623.0,52.0,58.0,37.0,165.0,43.0,17624.0,16187.0,5477.0,10533.0,7371.0
2015.0,6623.0,52.0,58.0,35.0,165.0,44.0,17796.0,16277.0,5523.0,10460.0,7342.0
2016.0,6623.0,52.0,58.0,35.0,165.0,44.0,18206.0,16325.0,5520.0,10470.0,7438.0
2017.0,6623.0,55.0,57.0,35.0,155.0,47.0,17837.0,16297.0,5624.0,10502.0,7628.0
2018.0,6623.0,59.0,57.0,33.0,154.0,53.0,17351.0,16301.0,5772.0,10619.0,7728.0
2019.0,6623.0,58.0,56.0,33.0,155.0,51.0,18127.0,16753.0,5773.0,10700.0,8008.0
2020.0,6623.0,57.0,56.0,33.0,149.0,48.0,18002.0,16443.0,5499.0,10729.0,8106.0
2021.0,6623.0,55.0,56.0,33.0,150.0,46.0,18798.0,16727.0,5064.0,10693.0,8597.0
2022.0,6623.0,54.0,56.0,34.0,153.0,45.0,17985.0,16528.0,5019.0,10615.0,8693.0
2023.0,6623.0,54.0,56.0,34.0,154.0,46.0,18171.0,16638.0,4886.0,10422.0,8603.0
2011.0,6638.0,97.0,106.0,103.0,174.0,186.0,52707.0,50461.0,14586.0,42907.0,29541.0
2012.0,6638.0,98.0,106.0,102.0,176.0,189.0,53337.0,50720.0,14446.0,43548.0,31255.0
2013.0,6638.0,99.0,106.0,99.0,181.0,189.0,54784.0,51984.0,14812.0,43914.0,32063.0
2014.0,6638.0,102.0,106.0,96.0,179.0,190.0,56593.0,53297.0,15659.0,44435.0,32307.0
2015.0,6638.0,102.0,106.0,97.0,175.0,198.0,56996.0,53940.0,15750.0,44709.0,33387.0
2016.0,6638.0,104.0,107.0,96.0,181.0,197.0,59088.0,55903.0,16337.0,45368.0,33895.0
2017.0,6638.0,104.0,109.0,96.0,175.0,200.0,58984.0,56455.0,16598.0,45647.0,35099.0
2018.0,6638.0,107.0,109.0,95.0,179.0,198.0,59580.0,57611.0,17438.0,46209.0,36094.0
2019.0,6638.0,108.0,109.0,94.0,177.0,196.0,59963.0,58262.0,17981.0,47339.0,36959.0
2020.0,6638.0,109.0,110.0,98.0,172.0,207.0,60436.0,59128.0,17132.0,47941.0,38709.0
2021.0,6638.0,107.0,110.0,100.0,174.0,206.0,64985.0,62289.0,16200.0,48435.0,40472.0
2022.0,6638.0,105.0,109.0,99.0,175.0,203.0,63628.0,61544.0,17184.0,48586.0,41279.0
2023.0,6638.0,107.0,111.0,99.0,179.0,205.0,64644.0,62778.0,17418.0,48355.0,41549.0
2011.0,6644.0,9.0,8.0,6.0,28.0,6.0,4382.0,4399.0,1577.0,3353.0,1989.0
2012.0,6644.0,9.0,8.0,6.0,29.0,6.0,4650.0,4615.0,1607.0,3542.0,2142.0
2013.0,6644.0,9.0,8.0,6.0,31.0,6.0,4792.0,4833.0,1682.0,3581.0,2235.0
2014.0,6644.0,9.0,8.0,6.0,31.0,6.0,4971.0,4874.0,1659.0,3757.0,2278.0
2015.0,6644.0,9.0,8.0,6.0,31.0,6.0,5189.0,5022.0,1703.0,3862.0,2335.0
2016.0,6644.0,11.0,8.0,6.0,31.0,7.0,5281.0,5470.0,1826.0,3868.0,2502.0
2017.0,6644.0,11.0,10.0,6.0,31.0,8.0,5450.0,5421.0,1810.0,4067.0,2599.0
2018.0,6644.0,12.0,10.0,7.0,32.0,9.0,5570.0,5727.0,1861.0,3993.0,2699.0
2019.0,6644.0,12.0,10.0,7.0,32.0,9.0,5796.0,5599.0,1882.0,4019.0,2728.0
2020.0,6644.0,12.0,10.0,7.0,32.0,9.0,5652.0,5707.0,1894.0,3969.0,2843.0
2021.0,6644.0,12.0,10.0,8.0,34.0,9.0,5773.0,5927.0,1705.0,3987.0,3128.0
2022.0,6644.0,12.0,10.0,8.0,36.0,9.0,6075.0,6104.0,1806.0,4174.0,3119.0
2023.0,6644.0,12.0,10.0,8.0,36.0,9.0,6281.0,6196.0,1787.0,4090.0,3140.0
2011.0,6648.0,21.0,17.0,16.0,60.0,10.0,12568.0,12697.0,4428.0,11285.0,6860.0
2012.0,6648.0,22.0,17.0,15.0,60.0,10.0,12693.0,12863.0,4508.0,11543.0,7104.0
2013.0,6648.0,22.0,17.0,15.0,62.0,10.0,13207.0,13646.0,4803.0,11884.0,7196.0
2014.0,6648.0,22.0,18.0,15.0,63.0,11.0,13299.0,13968.0,4813.0,12162.0,7301.0
2015.0,6648.0,22.0,18.0,15.0,63.0,11.0,13767.0,14239.0,4751.0,12406.0,7498.0
2016.0,6648.0,22.0,18.0,15.0,63.0,11.0,13774.0,14573.0,4785.0,12607.0,7589.0
2017.0,6648.0,22.0,18.0,15.0,64.0,12.0,15186.0,15336.0,4821.0,12974.0,7594.0
2018.0,6648.0,22.0,18.0,16.0,63.0,13.0,15982.0,15690.0,4877.0,13079.0,7841.0
2019.0,6648.0,22.0,18.0,16.0,64.0,13.0,17493.0,16302.0,4767.0,13453.0,8411.0
2020.0,6648.0,22.0,18.0,16.0,62.0,13.0,16232.0,15769.0,5436.0,13680.0,8787.0
2021.0,6648.0,22.0,18.0,16.0,62.0,13.0,16373.0,16102.0,5157.0,13842.0,9428.0
2022.0,6648.0,22.0,19.0,16.0,63.0,14.0,16808.0,16746.0,5177.0,13809.0,9845.0
2023.0,6648.0,22.0,19.0,17.0,63.0,15.0,17392.0,17103.0,5104.0,13679.0,10121.0
2011.0,6651.0,15.0,20.0,10.0,60.0,12.0,2523.0,2275.0,691.0,1282.0,971.0
2012.0,6651.0,15.0,20.0,10.0,62.0,12.0,2673.0,2396.0,668.0,1291.0,942.0
2013.0,6651.0,15.0,20.0,11.0,63.0,12.0,2682.0,2412.0,677.0,1243.0,933.0
2014.0,6651.0,15.0,19.0,11.0,62.0,12.0,2530.0,2225.0,700.0,1202.0,912.0
2015.0,6651.0,15.0,19.0,11.0,61.0,12.0,2632.0,2282.0,738.0,1164.0,871.0
2016.0,6651.0,15.0,19.0,11.0,60.0,12.0,2490.0,2215.0,711.0,1165.0,846.0
2017.0,6651.0,15.0,19.0,11.0,59.0,12.0,2406.0,2086.0,733.0,1140.0,848.0
2018.0,6651.0,15.0,19.0,11.0,61.0,12.0,2498.0,2138.0,733.0,1155.0,856.0
2019.0,6651.0,14.0,18.0,11.0,57.0,11.0,2649.0,2275.0,725.0,1131.0,869.0
2020.0,6651.0,14.0,18.0,10.0,56.0,11.0,2359.0,2079.0,682.0,1167.0,822.0
2021.0,6651.0,14.0,17.0,10.0,53.0,11.0,2478.0,2286.0,671.0,1161.0,842.0
2022.0,6651.0,14.0,18.0,10.0,58.0,11.0,2618.0,2257.0,678.0,1154.0,802.0
2023.0,6651.0,14.0,18.0,10.0,55.0,11.0,2602.0,2310.0,675.0,1198.0,791.0
2011.0,6658.0,159.0,145.0,158.0,360.0,254.0,86792.0,82757.0,24661.0,59694.0,49391.0
2012.0,6658.0,159.0,145.0,154.0,358.0,252.0,86296.0,82392.0,24819.0,59500.0,49436.0
2013.0,6658.0,159.0,145.0,152.0,372.0,249.0,86923.0,82923.0,25231.0,59666.0,49713.0
2014.0,6658.0,160.0,145.0,150.0,370.0,252.0,87554.0,83300.0,25667.0,59599.0,49221.0
2015.0,6658.0,157.0,144.0,146.0,369.0,245.0,88737.0,83930.0,25950.0,59973.0,49233.0
2016.0,6658.0,156.0,144.0,145.0,370.0,243.0,88265.0,85091.0,25628.0,60789.0,49827.0
2017.0,6658.0,157.0,145.0,145.0,362.0,246.0,92195.0,87437.0,26337.0,61123.0,50671.0
2018.0,6658.0,158.0,145.0,145.0,355.0,245.0,95543.0,89375.0,26545.0,61426.0,51330.0
2019.0,6658.0,157.0,146.0,145.0,355.0,243.0,96052.0,90519.0,26083.0,62038.0,52221.0
2020.0,6658.0,159.0,147.0,144.0,341.0,245.0,90137.0,88555.0,25328.0,62572.0,53128.0
2021.0,6658.0,161.0,146.0,144.0,348.0,242.0,94043.0,89538.0,23687.0,62282.0,55129.0
2022.0,6658.0,162.0,146.0,144.0,350.0,238.0,92172.0,87433.0,24458.0,61378.0,54942.0
2023.0,6658.0,161.0,146.0,144.0,354.0,237.0,89104.0,85925.0,23730.0,60275.0,53840.0
2011.0,6665.0,12.0,24.0,11.0,68.0,4.0,6045.0,5642.0,1841.0,3743.0,2442.0
2012.0,6665.0,12.0,24.0,11.0,69.0,4.0,6155.0,5667.0,1894.0,3823.0,2367.0
2013.0,6665.0,12.0,24.0,11.0,75.0,4.0,6382.0,5816.0,1914.0,3905.0,2498.0
2014.0,6665.0,12.0,24.0,9.0,71.0,3.0,6488.0,5964.0,1929.0,3972.0,2507.0
2015.0,6665.0,12.0,24.0,9.0,72.0,3.0,6714.0,6095.0,1965.0,4008.0,2535.0
2016.0,6665.0,12.0,24.0,9.0,72.0,3.0,6628.0,6188.0,1947.0,3952.0,2560.0
2017.0,6665.0,12.0,24.0,9.0,68.0,3.0,6811.0,6089.0,1991.0,3976.0,2679.0
2018.0,6665.0,12.0,24.0,9.0,70.0,3.0,6779.0,6291.0,2050.0,3985.0,2982.0
2019.0,6665.0,12.0,24.0,9.0,70.0,3.0,7119.0,6409.0,2039.0,3974.0,2981.0
2020.0,6665.0,12.0,24.0,9.0,68.0,3.0,7186.0,6381.0,2010.0,3968.0,3048.0
2021.0,6665.0,12.0,24.0,9.0,68.0,3.0,7396.0,6498.0,1931.0,3999.0,3261.0
2022.0,6665.0,12.0,24.0,9.0,69.0,3.0,7241.0,6398.0,1909.0,3945.0,3208.0
2023.0,6665.0,12.0,24.0,9.0,71.0,3.0,7232.0,6563.0,1842.0,3916.0,3128.0
2011.0,6672.0,15.0,27.0,4.0,56.0,5.0,2975.0,2653.0,691.0,1535.0,981.0
2012.0,6672.0,15.0,26.0,4.0,55.0,5.0,3206.0,2815.0,696.0,1540.0,1014.0
2013.0,6672.0,15.0,25.0,4.0,54.0,5.0,3065.0,2720.0,720.0,1534.0,992.0
2014.0,6672.0,15.0,25.0,4.0,54.0,5.0,3038.0,2670.0,734.0,1511.0,1018.0
2015.0,6672.0,18.0,25.0,4.0,59.0,5.0,3392.0,2825.0,683.0,1471.0,1069.0
2016.0,6672.0,18.0,25.0,4.0,59.0,5.0,3125.0,2819.0,653.0,1505.0,1050.0
2017.0,6672.0,19.0,25.0,4.0,58.0,5.0,3082.0,2861.0,701.0,1512.0,1031.0
2018.0,6672.0,17.0,23.0,4.0,54.0,5.0,3211.0,2912.0,734.0,1497.0,1049.0
2019.0,6672.0,17.0,24.0,4.0,56.0,5.0,3030.0,2788.0,738.0,1430.0,1016.0
2020.0,6672.0,17.0,23.0,4.0,55.0,5.0,3076.0,2781.0,687.0,1450.0,1087.0
2021.0,6672.0,16.0,23.0,4.0,54.0,5.0,3216.0,2868.0,657.0,1438.0,1156.0
2022.0,6672.0,18.0,24.0,4.0,57.0,5.0,3052.0,2799.0,630.0,1457.0,1173.0
2023.0,6672.0,18.0,23.0,4.0,55.0,5.0,2930.0,3048.0,581.0,1414.0,1165.0
2011.0,6679.0,13.0,19.0,10.0,54.0,5.0,3342.0,3148.0,886.0,1900.0,1407.0
2012.0,6679.0,13.0,19.0,9.0,55.0,5.0,3177.0,3121.0,862.0,1898.0,1379.0
2013.0,6679.0,14.0,19.0,9.0,56.0,5.0,3096.0,3154.0,839.0,1859.0,1451.0
2014.0,6679.0,14.0,19.0,9.0,54.0,5.0,3003.0,3155.0,910.0,1838.0,1448.0
